text,labels
dude rent punk bitch either,0
dude chicago w fuzzi mustach bang johnni love whack memoriesofidot,1
dumb black bitch get card pictur made fuck mad ruin day,0
fat bitch alway phone walk,0
front flip trash front flip swim pool land back everi time,1
fuck slutti beaner,0
hate shit dont mean noth bitch im feel,0
ho went darkskin mulatto fuck,0
hoe ask time,0
hoe beef tunchi chillllll ouutttt,0
hoe fat trel said best,0
hoe said booti fleek lmfaooo,0
hoe nip,0
io gon get yall bitch fuc trynna hide shit,0
last tweet song lyric realli like bad bitch like pretti chick bad bitch cheat easili often,0
long hair cover redneck,1
make annoy bitch look offend bitch offend,0
mocha color chick doe gt gt gt gt think fell love,1
nig darion help act like camera keep composur eattin crawfish hahaha,0
nig g e would done thing,0
nigga trash,0
nigga tannehil trash lmao dolphin trash,0
nigga gucci alway hit hoe put rick jame song give nigga rick shoutout riprick rickjamesbitch,0
nigga john ah real older nigga forreal let vick brotha bitch maplerow,0
nigga talkin like hoe tell bitch nigga speak,0
niggah lol tmlt,0
nigguh never play footbal,0
night cap nonsens bird,1
old lassi gregg total bitch man,0
one drunk white bitch alway instig problem involv least one black dude cri afterward someon get hurt,0
shit bird get yo self,0
pic circul jihadi call kill saudi isi syria,0
pussi best shave holiday,0
pussi came gift wrap,0
pussi hairi shit gotta stink lol,0
pussi cri help,0
pussi fat whatchu feed,0
pussi sooo good,0
shack shit bird yo,0
shade faggot clash eye color,0
shit crow wal mart park lot,0
son bitch moment open fridg food,0
stupid bitch karma best pay,0
vine start coon frenzi bruh,0
warm fuzzi feel abl give someon help hand talk medic problem other realli help,1
bitch move pull probabl heartless thing,0
solid invest min cue frank yanke wow,1
almost year ago gave bitch away stolen,0
deep like yo momma pussi deep,0
faggot rant night,0
good time start mickey mous club soon,1
trash gonna put phone goodnight,1
would weird uncomfort work one whore coffe stand like would freez ass bitch get nake,0
ghetto littl meal,1
ya bm tho hoe,0
deal breaker yo pussi smell like sweati hoop short,0
legal tackl faggot serious,0
mighti big bitch saran wrap dress lol,0
say hoe ass nigga,0
know pussi readi white peopl gay,0
know lie get pussi talk tast like water fruit shit tf,0
let beat build bitch,0
like say pinto sinc dude iphon sinc begin,1
nigga fuck wrong bitch got cold ice,0
young ho want nuthin old bank roll,0
duck face result walk pole tweet retard,0
catfish stink tl sore pussi bad,0
okay minivan run red light sure nail appoint import life bitch,0
real dedic bitch got diarrhea still shit bathroom,0
real pinchbach told nigga watch everybodi bandwagon jump bitch get austin,0
right make browni right,1
still pussi,0
kind bitch hate fuck,0
tell hoe throw neck aint nobodi got time,0
stunt hoe instagram teamrealbooti,0
keep like hoe,0
tuck yo bitch u ignor ass mother fucker,0
could alway call smurf anyth niggah alway even im beef w babi,0
yo bitch gut,0
bitch act like need man,0
spent half junior year senior year bitch dumb bitch sooo,0
that bad bestfriend say yu act like hoe cx,0
that bc crazi lol that nicca tho man swear idt nobodi mom cooler mine yo,0
that fuck give pussi woke sex mind play cont,0
that bitch feel like,0
that ya bitch dont love give head,0
that hoe shit doe,0
that thing nigga ask forrt choosabl bitch tonit,0
that aint cuf im grown af hoe loyal,0
yank come disparag pride,1
yanke need tanaka beltran big name player believ,1
midwest us white trash,0
south us white trash,0
teabagg freemarket realli wonder bangladesh last coupl day tcot p teaparti randpaul,1
elit call conserv nigger behind close door tcot teaparti,0
play tonight word friend,1
african goshawk accipit tachiro speci bird prey accipitrida famili fou,1
buc great uniform ruin trash smh,1
conjur trash good insidi,1
dmv system recent restructur narr outlin dant inferno edit dant fat piss cunt,0
devil wear charli revlon lesserfilm,1
english kill leprechaun thank god annoy littl bastard,0
giant trash,1
guy got excit saw oreo cooki crust thought make pie bum realiz cheesecak,1
internet make think bitch actual,0
irish california white trash,0
john cantli video issu al furqan media new level jihadi propaganda promis episod amp wage ideolog warfar,1
kfan mock draft continu cleveland clock paul allen vike th pick go def back justin gilbert,1
karat kid pussi,0
met offic issu amber warn snow least warn amber snow posh word yellow,1
monday bitch,0
offic fuzzi sock favorit blanket liter need life rn,1
perfect gift jihadi shop list,1
perfect gift jihadi shop list,1
pirat made playoff yanke hell frozen,1
redskin trash fuck get,0
republican lt governor missouri say sorri call law anglo american law racist pig,1
rick scott charli crist ad run nearli non stop florida past week get even wors,1
saint pure trash lol smh,1
south full white trash midwest full white trash west coast full white trash,0
steeler new uniform look like homosexu bumblebe wtf,0
tl talkin eatin pussi u watchin soccer ur grade faggot game crazi,0
walk dead trash peopl,1
wayan bro retard show ever,1
x exe hoe exit ghost,0
yanke still suck,1
bad bitch still awak,0
baddest bitch world follow ig today start like pic aint even attract know catfish,0
baddest bitch back chestnut welcomehom,0
beauti fairi pool near glenbrittl isl skye scotland,1
beauti need want man priceless idk see bitch strung fuck men joint custodi,0
bengal trash like week seem,1
big homi drizzi threaten hoe,0
bird word esurancesav,1
bird bee,1
bird bug voguet anat r via vintag jewelri bugout insect bird,1
bird sing bring thought hot flesh spring morn hot sexual desir fill head let tast amp feel,0
bitch coach said like attitud,0
bitch got nerv,0
bitch freeee,0
bitch offici though dick harder missil yo,0
bitch roll eye bc get tip listen u ask sweet potato fri instead regular,0
bitch shot cj go upstat rip,0
bitch act like club ass littl ass skirt amp short give em yeast infect n shit,0
bitch back,0
bitch behind annoy,0
black california typic nigger,0
boy shot albino deer,1
browni made sin,1
brown schedul first half year liter retard easi,0
chink realli hunt food dog shot arrow n east,0
citi use hoe bitch look sick,0
clip hang dick automat shotti drum call tommi guarante get bitch,0
club never get old hoe though,0
corni facad apart nick cannon plan nigga actual geniu level busi bitch,0
day ex told sober cheat day elimin color skinni jean wardrob,0
dean hoe fuck home bro,0
earli bird get worm second mous get chees,1
earli bird take nap noon,1
easiest way sex chick smell good make laugh take get food fuck right pussi,0
emoji use flirt wit bitch gt,0
end yanke game plan even take,1
fact bruin draft yanke fan goe show weak scout staff imo homework firechor,1
famili ron neal need sue wu tang trash song releas name,1
fourth hokag littl bitch like nigga even take bitch ass fox,0
fuck yellow cloud,0
fuck mickey gave cooki big mac box,0
fuckin hoe,0
fuck royal bitch work,0
funni thing daughter never got kick one night stand courag tell mom offici hoe,0
ghetto hoe love feel nigga ab ya heard,0
ghetto thuge version tree life come soon,0
girl skip school noth made say head bitch u suppos school catch,0
gospel better wake realiz good lord stop creat pussi built shawti,0
guinea fowl seem,1
guy la fit fag,0
heat make wanna put hand niggah,0
hoe aint classi like trashyyi,0
hoe everybodi nigga,0
hoe rate e,0
homi reallli love fat bitch like love,0
homiez bitch like homiez,0
intens bankhead bounc said know bitch cuz travel,0
jig,1
jigg,1
ladi talk sit seat hour piss like bruh alreadi tri twice fuck pee bitch,0
last bat yanke stadium thank make good one captain farewellcaptain,1
last time pussi salmon pink,0
left tho twitpic selfi bad bitch,0
leftist homosexu war cathol church kick high gear infiltr priesthood boy rape fag,0
lie twitter nigga know grade pussi even slap cross face,0
lit bitch talkin shit math class today realli want press issu,0
littl bitch nervou tweet anymor,0
littl bitch told sloppi top hoppi gave sloppi toppi like sloppi toppi goddess,0
major hoe think shit stink,0
moment truli believ ur fuck pice trash love fell,0
beauti women havin retard caption pic sh extra dumb,0
broke peopl say bitch nigga afford speak,0
movi abouttim hard ass chick flick nigga goe back time quick n fuck bitch n lol,0
music stop play hear fuck bitch spit,0
nation know rather real nigger amp bad bitch,0
nerv peopl though cant take nobodi seriou continu laugh hoe,0
nerv nicca step crispi ass shoe wit dusti ass timb,0
nice side long beach realli got hoe lol,0
except babi momma stuck ghetto bitch stomp ass like african ritual,0
part award like dyke part cypher amp old skool femal mc,0
reason cheat show bitch kind dick girl get,0
thing nicca follow smh ya self everyon els taken,0
time scream tyres tackl hoe ass bitch thewalkingdead,0
time year bitch cabl hocu pocu come fml,0
peopl histor call white trash call reason white trash truth hurt,0
pilgrim high fuck like let kill big ass bird eat billion thing,0
pilot seen eye said aw red told get high bitch man,0
power christ compel pop pussi,0
price wrong bitch,0
pro isi jihadi prayer hajj make round,1
punish fit crime instanc take last twinki choke twinki twinki sacr,1
question alon citi got bitch gold teeth,0
reason shelbi hate sandwich queer,0
redskin beg lose game smh,1
redskin chang name injun,1
republican teabagg hate screw em,1
rich kid beverli hill trash even entertain trash look mid thirti,0
right english person go busi import suspicion roug wog cop,1
bitch tell let go one would go grab right,0
bitch fail geometri know exactli angl use take perfect selfi,0
bitch chick pose wit pic instagram like bitch text boyfriend textin back,0
shit bitch brag hilari,0
solut simpl buy bitch,0
spot open take better grab anoth bitch determin beauti enough,0
street dirti hoe niggad tri wife though,0
thing work black peopl bitch never fuck time wanna complain short check bitch die today,0
thinner eyebrow crazier bitch,0
tweeter gurl tumblr use taser roach assum hous bitch shame,0
two ringless fag barkley amp reggi talk nonsens entir game,1
type bitch like think broke disgust,0
ugliest bitch swear bad,0
undesir bitch big bruh,0
valu abu qutada statement credenti jihadi circl impecc face trial terror charg,1
way hawk girl green lantern trust hoe nope,0
way fuck would think love bitch,0
way see bitch fake affili,0
way klansman would say nigger slave way say conserv liter see conserv slave,0
weeknd bitch love dark skin fella,0
whole afternoon deep voic bitch,0
wife new bitch name ursula,0
willow tree pocohonta bitch year old,0
word bitch appli women women got littl bitch em,0
world n everi bitch,0
world better place bitch like die lone,0
thee bear trash tho,1
insult even self deprec first thing straight go faggot queer tranni gay even suppos alli,0
gotta load lux vs murda mook,1
salsa negro awesom,1
bad bitch blow kiss earlob,0
browni tho,1
chick tri put fire lol dirt bag court dumb hoe though,0
gay dude stay baddest bitch punch line,0
hoe like,0
hoe gone call strvp,0
hoe look clean foot,0
old bytch sorri phuck sack pussi get ripe,0
pretti bitch love bitch love guccccci,0
pretti nail bitch bail outta jail bitch,0
queer ass short rabchenko got,0
quicc blast bitch cash bitch,0
quiet girl hoe watch,0
shit ugli hoe nugget amp u still actin chicken,0
shoota grandmama hous around bitch ina minut,0
shoota grandmoma hous round bitch minut,0
squirrel faggot b threesomethursday,0
taz angel hoe need furnitur,0
women bar happyhour pleasur old hoe pure savag,0
hit bitch like free throw,0
went insid order hide mutant bird,1
zerah cushit came armi one million men chariot came far mare,1
bitch expens budget boo afford shit bitch want,0
shoot bitch ass stupid shit like key car bust window,0
bitch gon fuck money long,0
fuck yo bitch,0
mexican bitch wanna speak fuckin languag amp give attitud speak right ass tf,0
stupid bitch class liter ask question everi time professor say someth,0
wanna ask maad question bitch tell need stop interrupt playlist,0
bitch sing sound like hors choke,0
